video_id,account,publish_date,publish_time,topic_category,topic_angle,format,hook_text,hook_model,duration_seconds,word_count,views,retention_5s,completion_rate,like_count,comment_count,share_count,favorite_count,like_rate,share_rate,performance_tier,pillars_used,is_repeat,has_script,script_text,video_url,video_title,is_hidden,notes
423,米娅抖音,2025-08-06,,其他,德国男性尿失禁病人耗,口播,德国男性尿失禁病人耗材 分享今天和大家分享一个 我们在临床当中 如何 就是护理男性尿失禁的病人 其实很简单 就是这种,其他,48,246,18326,47.49,22.07,71,5,13,,0.39,0.07,C,,FALSE,TRUE,"德国男性尿失禁病人耗材
分享今天和大家分享一个
我们在临床当中
如何
就是护理男性尿失禁的病人
其实很简单
就是这种
类似于的一个东西
它有不同的尺寸大小
就是这样把它套住
然后你往这上面就这个套住
然后你把它往上这样一拉
那这里就粘住了
然后这后面你再接个尿袋
下面就是袋子
你到时候
只要换这个袋子就行了
你看捏的死死的
这个就是我们科室
对于男性尿失禁的病人
平时不给他插针诊尿管
但是又想减轻我们的工作量
的话我们就给他上这个
因为我看国内是说
叫家属自己去买那种呃
急尿袋但是这个的话
在德国
医院都是免费提供给病
人使用的中国护士9人小组",https://www.douyin.com/share/video/7535094480450604348/?mid=7535094354055154472,德国护士临床日常耗材分享☺️，还想看什么，来问我🧐#德国护士 #护士出国 #护士,否,
424,米娅抖音,2025-08-06,,护士证路径,出发德国全程没有中介,口播,出发德国 全程没有中介费 大家从北京 长沙沈阳等5个城市出发 机票是我们德国团队提供的 没让学员小宝们花一分钱,其他,61,309,42580,73.72,13.73,265,14,80,,0.62,0.19,C,,FALSE,TRUE,"出发德国
全程没有中介费
大家从北京
长沙沈阳等5个城市出发
机票是我们德国团队提供的
没让学员小宝们花一分钱
我我们德国团队
已早在机场等候
确保能第一时间接到大家
这次9位护士伙伴
都是在国内考下德语B1
海狸帮助对接到德国医院
面试全是大型综合医院
在国内就收到医院offer
走护士工签
来德国全流程0中介费
办了银行卡电话卡
完成市政厅登记注册等等
之后带着大家去超市采购
准备好生活用品
大家一起打卡了德国办公楼
所有手续已经办完
德国端老师
开车送学员们去医院
入职
收到了医院送的入职小礼物
入住了医院给安排的宿舍
暖租算下来350欧
拎包入住性价比超高
有露天小阳台
每人单独一个房间
距离医院大概步行20分钟
新生活开始喽
海狸从大家学德语
再到落地德国
全程服务到底
出国后
没人管的顾虑可以完全打消",https://www.douyin.com/share/video/7535431743806491961/?mid=7535431713061653289,多人小组护士成功抵达德村，用中国护士证走向世界#德国护士 #护士出国 #护士 #国际护士证,否,
425,米娅抖音,2025-08-07,,休假病假,全科室一起请假只剩两,口播,全科室一起请假 只剩两个护士 我们护士长直接原地爆炸 我在国内是中专护理毕业 拿到护士证后 就把它换成了德国护士证,C_共情痛点,79,426,5381,27.43,1.42,12,2,10,,0.22,0.19,D,"P11,P20,P22",FALSE,TRUE,"全科室一起请假
只剩两个护士
我们护士长直接原地爆炸
我在国内是中专护理毕业
拿到护士证后
就把它换成了德国护士证
我在心内科最多收28个病人
固定护士有21个
最近呀不知道咋了
10多个护士全都生病了
剩下的不是怀孕
就是在休年假
就剩我和同事两个人了
碰到这事
领导也是没辙
因为护士生病
请假是一定要批的
甚至不用跟护士长说
直接打电话到科室就行
医院不会因为科室缺人
把休年假的护士叫回
来上班只能医院自己解决
锁病床不收病人
或者去找兼职护士
实在不行
那最后只能关科室
他们觉得
如果带病还坚持工作
是对自己身体的不负责
也是对病人的生命健康
不负责
护士生病就要立马休息
工资照发
所以这样
我们科白班组
就只剩两个全职护士了
直接给护士长整破防了
医院领导一番商量
直解锁了10张病床
找了3个兼职护士
护士假期多
不算周末法定节假日
每年也有30天的带薪年假
要是运气不好
遇到大批护士请假的情况
只能锁病床找兼职了
不用重新读书
不用参加德国护士志愿考试
只要你有国内护士证
可以直接申请换证
换证条件流程
点击视频下方立即咨询
老师一对一详细解答
发送资料哟",https://www.douyin.com/share/video/7535861474984611118/?mid=7535861371834043199,中国护士证转换成德国护士证，夜班不再是噩梦，反而还要“抢”着上？,是,
426,米娅抖音,2025-08-07,,夜班,夜班很多时候都会被抢,口播,中国护士证 转换德国护士证后 我才知道 夜班很多时候都会被抢着上 我呀在心内科 住满了也就28个病人 夜班,其他,62,328,77516,28.97,3.95,424,41,169,,0.55,0.22,B,"P7,P9,P20",FALSE,TRUE,"中国护士证
转换德国护士证后
我才知道
夜班很多时候都会被抢着上
我呀在心内科
住满了也就28个病人
夜班
我们至少有两个正式护士
在没有特殊的情况下
我们最多巡视3趟
剩下的时间就是追剧唠嗑
聊八卦了
我们科室有厨房
没事还会做点夜宵
也没有查房
没有监控
比较人性化
德国护士夜班是不上税的
挣多少到手就是多少
像我夜班是10个小时
除了正常工资以外
夜班费补贴是4.17欧
一个夜班下来
差不多也就是40欧
下夜班一般至少连休三天
我们科室经常大伤大休
一自信上5个夜班
连休五六天
这样的夜班数量可以累积
每上满10个夜班
会额外多一天年假
我们科室有专职的夜班护士
他们承包了夜班
我们其他人上夜班都是靠抢
靠捡漏不用重新读书
不用参加德国护士证考试
只要你有国内护士证
可以直接申请换证
换证条件流程
点击视频下方
立即咨询
老师一对一详细解答
发送资料哟",https://www.douyin.com/share/video/7535861462644854026/?mid=7535861451794205494,中国护士证转换成德国护士证，夜班不再是噩梦，反而还要“抢”着上？,是,
427,米娅抖音,2025-08-07,,休假病假,真的就是在这边我自己,口播,真的就是在这边 我自己的个人感觉哈 在这边上班是真的爽 你在国内职场 你绝对想象不到 这边的职场是怎么样的 就是这边,其他,64,337,22853,71.97,24.74,77,4,6,,0.34,0.03,C,,FALSE,TRUE,"真的就是在这边
我自己的个人感觉哈
在这边上班是真的爽
你在国内职场
你绝对想象不到
这边的职场是怎么样的
就是这边
真的上班会轻松很多
但是生活嗯
就是没有国内那么便利
没有国内那么丰富多彩
平时休息
也就
只能去欧洲周边城市旅游了
啊巴巴巴哒
你说
在呃这边当护士助理期间
有事能不能请假回家呃一趟
可以呀
你在这边做护士助理期间
你也是有一个月的带薪年假
这一个月的带薪年假
也是由你自己安排
你觉得一个月太少了的话
你是可以请停薪留职的
一个假
你可以请两个月也没有问题
啊对
一念灵
还可以在其他医院兼职的
好比个心
你在这家医院
比如说你是全职的护士
但是你的月休不是有8-10天吗
你可以去别的医院做兼职
你兼职一个周末两天
你差不多500欧就到手了呀
5840你就4,000多块钱到手了呀
500欧的话
你要是在这种小城市的话
你一个月的生活费呀
你在大城市的话
你一个月的房租呀",https://www.douyin.com/share/video/7535788393763917116/?mid=7535788351010507574,在德国做护士8年，真实感受是咋样的？欢迎蹲守我的播播间 #德国护士 #护士出国 #护士,否,
428,米娅抖音,2025-08-12,,权益加班,在德国做护士千万别像,口播,在德国做护士 千万别像在国内那么卷 说实话我在德国工作7年多 还是不适应 今天我就晚了5分钟 他就过来催了,B_数字冲击,34,179,35522,57.72,33.77,168,6,17,,0.47,0.05,C,"P5,P23",FALSE,TRUE,"在德国做护士
千万别像在国内那么卷
说实话我在德国工作7年多
还是不适应
今天我就晚了5分钟
他就过来催了
你怎么还没走啊
你在忙啥嘞
德国医院不会因为你加班
就表扬你
护士擅自加班是违法的
是给护士长添麻烦
有次我感冒比较严重
去上班
愣是被同事撵回家了
刚来德国那几年
我是不敢按时下班的
后来发现
护士长都是提前一年
会让护士
安排自己明年的年假
什么时候休
怎么休甚至连休30天
只要班上有人
护士长都不管",https://www.douyin.com/share/video/7537644928378162486/?mid=7537644932666428175,在德国做护士，千万别像国内那么卷！ #德国护士 #护士 #护士懂护士 #护士日常 #护士工作,否,
429,米娅抖音,2025-08-13,,夜班,专职夜班,口播,"如果有些护士 一个夜班能赚2,000多块 被抢破头 我们科就有3个专职夜班 护士承包了全科的夜班",其他,36,188,34561,68.15,17.18,136,5,14,,0.39,0.04,C,P7,FALSE,TRUE,"如果有些护士
一个夜班能赚2,000多块
被抢破头
我们科就有3个专职夜班
护士承包了全科的夜班
从晚上8点半到早上6点半
工作10个小
时上5天休5天
上6天休6天
每年能比白班护士
至少多5天年假
虽然夜班要上10个小时
只有两个护士要管
28个病人
是不用时刻绷紧神经
紧张的抢救
即使发生紧急情况
也有专门的人处理
病人能踏实休息
才是护士最大的安心
下了夜班
我也不用去应付
那些乱七八糟的考试和检查
各位护士同行们
你们的医院
对护士夜班是怎么管理的嘞",https://www.douyin.com/share/video/7538004388944055612/?mid=7538004395217275657,德国护士的夜班是最反常识的，抢着上夜班，并不是想上就能被排上的#德国护士 #护士 #护士出国 #护士懂护士 #夜班护士,否,
430,米娅抖音,2025-08-15,,休假病假,自从来了德国做护士就,口播,自从来了德国做护士 就连排班都能许愿了 每个月月中 护士长会把排班表张贴出来 让我们根据自己的休假计划,其他,54,291,46604,68.94,29.34,173,5,19,,0.37,0.04,C,P23,FALSE,TRUE,"自从来了德国做护士
就连排班都能许愿了
每个月月中
护士长会把排班表张贴出来
让我们根据自己的休假计划
填写可以只上早班
只上夜班或者正常倒班
我们科室
大家都喜欢连上连休
上个五六天休个三五天
然后再接着上
德国之前没见过这种模式
还怕不能适应
现在在德国快8年了
我只能说真香
如果大家都排好班了
但是到上班那天却临时有事
怎么办呢
可以自行和同事商量换班
调整完班告诉护士长就可以
同事能替就替
不能替就找护士长解决困难
医院不仅排班能许愿
选择的上班班次不一样
医院还会随机爆点
不一样的金币
出来上夜班的护士
有夜班补贴300块
正常三班倒的护士
有倒班补贴
主打的就是多劳多得
像我每个月正常三班倒
在固定工资的基础上
还能额外赚到
177欧的倒班补贴",https://www.douyin.com/share/video/7538758702719946047/?mid=7538758734265551662,德国护士的排班是怎样的？#德国护士 #护士懂护士 #护士日常 #护士 #护士工作,否,
431,米娅抖音,2025-08-16,,休假病假,全科室一起请假只剩两,口播,全科室一起请假 只剩两个护士 我们护士长也很着急呢 我在国内是中专护理毕业 拿到护士证后 继续提升自己能力,C_共情痛点,62,414,3698,18.1,0.63,10,0,4,,0.27,0.11,D,"P11,P22",FALSE,TRUE,"全科室一起请假
只剩两个护士
我们护士长也很着急呢
我在国内是中专护理毕业
拿到护士证后
继续提升自己能力
我在心内科最多收28
个病人固定护士有21个
最近呀不知道咋了
10多个护士全都生病了
剩下的不是怀孕
就是在休年假
就剩我和同事两个人了
碰到这事
领导也是没辙
因为护士生病
请假是一定要批的
甚至不用跟护士长说
直接打电话到科室就行了
医院不会因为科室缺人
把休年假的护士叫回来上班
只能医院自己解决
锁病床不收病人
或者去找兼职护士
实在不行
那最后只能关科室
他们觉得
如果带病还坚持工作
是对自己身体的不负责
也是对病人的生命健康
不负责
护士生病就要立马休息
工资照发
所以这样
我们科白班组
就只剩两个全职护士了
直接给护士长整破防了
医院领导一番商量
直接锁了10张病床
找了3个兼职护士
护士假期多
不算周末法定节假日
每年也有30天的带薪年假
要是运气不好
遇到大批护士请假的情况
只能锁病床找兼职了
参加更多护理培训课程
只要你有国内护士证
能获得更多机会
换证条件流程
点击视频下方立即咨询
老师一对一详细解答
发送资料哟",https://www.douyin.com/share/video/7539000043731291401/?mid=7538999935423433513,中国护士证转换成德国护士证，夜班不再是噩梦，反而还要“抢”着上？,是,
432,米娅抖音,2025-08-16,,夜班,夜班很多时候都会被抢,口播,关于在德国的护理工作 体验后才知道 夜班很多时候都会被抢着上 我呀在心内科 住满了也就28个病人 一般,其他,79,311,1301,19.97,0.39,6,0,1,,0.46,0.08,D,P7,FALSE,TRUE,"关于在德国的护理工作
体验后才知道
夜班很多时候都会被抢着上
我呀在心内科
住满了也就28个病人
一般
我们至少有两个正式护士
在没有特殊的情况下
我们最多巡视三趟
剩下的时间
就是追剧唠嗑聊八卦了
我们科室有厨房没
事还会做点
夜宵也没有
查房没有监控
比较人性化
德国护士夜班有独特安排
福利待遇不错
像我夜班是10个小时
除了正常工资以外
夜班费补贴是4.17欧
一个夜班下来
差不多也就是40欧
下夜班一般至少连休3天
我们科室经常大伤大休
一次性上5个夜班
连休五六天
这样的夜班数量可以累积
每上满10个夜班
会额外多一天年假
我们科室有专职的夜班护士
他们承包了夜班
我们其他人上夜班都是靠抢
靠捡漏
了解更多护理详情
只要你有兴趣
欢迎来咨询我们
活动详情信息
点击视频下方立即咨询
老师一对一详细解答
发送资料哟",https://www.douyin.com/share/video/7539000002505362726/?mid=7538999994116770575,中国护士证转换成德国护士证，夜班不再是噩梦，反而还要“抢”着上？,是,
433,米娅抖音,2025-08-17,,夜班,中国护士证的隐藏价值,口播,中国护士证的隐藏价值 还在持续上升 护士证它不是丫鬟证 它的用处大大亮眼 我在国内是中专护士毕业 拿到护士证后,C_共情痛点,54,278,14002,12.58,1.37,69,2,23,,0.49,0.16,C,"P11,P20,P22,P28",FALSE,TRUE,"中国护士证的隐藏价值
还在持续上升
护士证它不是丫鬟证
它的用处大大亮眼
我在国内是中专护士毕业
拿到护士证后
把它换成了德国护士证
现在
每月到手有2万多人民币
想上什么班可以自己决定
夜班是自愿的
不想上就可以申请不上
下夜班连休3天还是连休30天
也是可以自己说了算
没有考试检查
没有护理
部的压迫
更没有护士长的PUR
带薪年假30天
累计上满10个夜班
还会额外再多一天年假
大病小病都是免费治的
上学也是免费的
甚至爱人跟孩子
也可以享受到这样的隐藏
福利而这些隐藏价值
不是因为别的
只是因为
我把国内的护士证
换成了德国护士证
不用重新读书
也不用参加德国护士证考试
护士证换证的流程资料清单
点击视频下方
立即咨询老师给你发送",https://www.douyin.com/share/video/7539580573338094911/?mid=7539580527745076003,重磅！中国护士证【换】德国护士证，不限学历，好就业！免费评估领资料,是,
434,米娅抖音,2025-08-18,,休假病假,我们科的护士长刚休完,口播,我们科的护士长 刚休完年假回来上了两天班 现在又计划休假了 另外一个同事 刚休完10天的年假 上了两天班,其他,42,238,71948,72.63,36.58,300,11,51,,0.42,0.07,B,"P1,P2,P11",FALSE,TRUE,"我们科的护士长
刚休完年假回来上了两天班
现在又计划休假了
另外一个同事
刚休完10天的年假
上了两天班
护士长又把他逼回去
再休3天
我在德国做护士
每年有30天的年假
带全薪休
一分钱也不能少
我在心内科
科室有28张病床
21个固定护士
还有3个护理学生
毫不夸张的说
每天上班
至少都有两个护士在休假
一年有一半的时间
不是在休假
就是在休假的路上
像我们科
这个月
就会把接下来两个月的排班
都贴在墙上
哪天想上班
哪天想休假
同事和领导一目了然
护士下班后
就是自己的私人时间了
没有义务处理工作上的事情
我的同事们一休假
就像人间蒸发似的
影都看不见",https://www.douyin.com/share/video/7539744269179964708/?mid=7539744299404004142,护士难休假？根本不可能！我们科护士长都是带头休 #护士假期 #德国护士 #护士懂护士 #护士 #护士日常,否,
435,米娅抖音,2025-08-18,,夜班,夜班也是会被护士抢,口播,中国护士证的用处 大大的亮眼 我中专护士毕业 拿到护士证后 就把它换成了德国护士证 然后我才知道 原来,C_共情痛点,65,349,3734,14.35,1.33,13,0,8,,0.35,0.21,D,P22,FALSE,TRUE,"中国护士证的用处
大大的亮眼
我中专护士毕业
拿到护士证后
就把它换成了德国护士证
然后我才知道
原来
夜班也是会被护士抢着上的
光是夜班费补贴就有40多欧
而且每上完10个夜班
还会额外多一天年假
我在心内科住满了
也就只有28个病人
夜班至少有两个正式护士
没有特殊的情况下
我们不用每一小时
两小时的去巡视
病人
能好好睡觉才是第一位的
所以我们最多巡视三趟
剩下的时间就是追剧唠嗑
聊八卦了
我们科室有厨房
没事还会做点夜宵
也没有护理部查房
没有医院监控
比较自由人性化
德村护士夜班有独特的安排
我们科室
有三个专职的夜班护士
她们只上夜班
我们其他人上夜班都是靠抢
靠捡漏
下夜班一般至少连休3天
护士们经常大上大休
一次性上5个夜班
连休个五六天
能做到自由选择
想上就上
不想上就不上
只是因为
我把国内护士证
换成了德国护士证
如果你也有护士证
欢迎来咨询我换证流程条件
发你详细资料",https://www.douyin.com/share/video/7539874385604119847/?mid=7539874355551980307,中国护士证的用处，大大亮眼！用中国护士证【换】德国护士证，实现假期自由~,是,
436,米娅抖音,2025-08-18,,休假病假,全科室21个护士同时,口播,全科室21个护士 同时请假了19个 我们护士长都不会排班了 我是中专学历的护士证 把它换成德国护士证后 在心内科做护士,C_共情痛点,73,396,50074,28.19,2.0,211,30,98,,0.42,0.2,B,"P2,P11,P22",FALSE,TRUE,"全科室21个护士
同时请假了19个
我们护士长都不会排班了
我是中专学历的护士证
把它换成德国护士证后
在心内科做护士
我们科室最多收28个病人
固定护士却有21个
最近呀
10多个护士全都生病了
剩下的不是怀孕
就是在休年假
科室只剩我和同事两个人了
护士长也没辙
因为护士生病
请假是一定要批的
甚至不用跟护士长说
直接打电话到科室就行了
医院不会因为科室缺人
把休年假的护士叫回来上班
只能医院自己解决
有病床不收病人
或者去找兼职护士
他们觉得
如果带病还坚持工作
是对自己身体的不负责
也是对病人的生命健康
不负责
护士生病就要立马休息
工资照发
这次我们科白班组
就只剩两个护士了
直接给护士长整破防了
后来没办法
找了10张病床
再找了3个兼职护士
5个人最多收18个病人
护士假期多
每年有30天的带薪年假
如果再上点夜班
假期就更多了
还不用补休
所以如果遇到大批护士休假
只能锁病床找兼职了
其实只要你有国内护士证
会有更多机会
换证的条件流程
也欢迎点击视频下方
立即咨询
老师给你一对一详细解答
发送资料",https://www.douyin.com/share/video/7539874379824418084/?mid=7539874388976405286,为什么越来越多的选择认证德国护士证？这里告诉你答案！,是,
437,米娅抖音,2025-08-19,,权益加班,直播间很多朋友都问我,口播,直播间很多朋友都问我 当初为什么来德国做护士 其实原因非常的简单 直接和现实 是因为我是中专护士毕业 学历太低,C_共情痛点,58,302,3116808,59.88,29.64,21901,591,4494,,0.7,0.14,S,"P4,P11,P12,P19,P20,P22,P28",FALSE,TRUE,"直播间很多朋友都问我
当初为什么来德国做护士
其实原因非常的简单
直接和现实
是因为我是中专护士毕业
学历太低
因为我是农村娃
家庭普通不富裕
也没有背景
我清晰的知道
自己的短板在哪里
学历是医院的敲门砖
如今是
我
在德国做护士的第7个年头
从拿到德国护士证的那天起
就和医院签了永久性的合同
每周工作38.5个小时
每年30天的带薪年假
外加6周带薪病假
足够让我实现回国自由
医院的工作划分也很详细
不加班不累卷
什么职位做什么事情
护士没有考试检查
没有开会评比
打针抽血都是医生的活
也不需要护士来插
手所以
工作之余
我有了更多的时间
可以慢慢的好好感受生活
离家6,451公里
得漂7年
我不后悔
也没有条件允许我后悔
现在的工作和生活
于我而言
可能是我在国内
翻越一座座山
也无法达到的顶端呢",https://www.douyin.com/share/video/7540209850429558058/?mid=7540209824412502835,只身一人来德国8年多，路是一步步走出来的，中专学历的我没有条件允许自己后悔 #德国护士 #护士懂护士 #护士日常 #护士 #专科护士,否,
438,米娅抖音,2025-08-19,,夜班,中国护士证在德国到底,口播,中国护士证 在德国到底有多少隐藏价值 护士证也是丫鬟证吗 我在国内是中专护理毕业 拿到护士证后 就把它换成了德国护士证,C_共情痛点,41,210,503424,17.09,3.78,2749,223,1112,,0.55,0.22,A,"P11,P20,P22,P28",FALSE,TRUE,"中国护士证
在德国到底有多少隐藏价值
护士证也是丫鬟证吗
我在国内是中专护理毕业
拿到护士证后
就把它换成了德国护士证
夜班是自愿的
不想上就可以申请不上
没有考试检查
没有护理部的压迫
更没有护士长的PUR
带薪年假30天
累积上满10个夜班
还会额外再多放一天年假
大病小病都是免费治的
上学也是免费的
不仅如此
爱人孩子
也可以享受到
这样的隐藏福利
不用参加德国护士证考试
只要你有国内护士证
可以直接申请换证
换证条件流程
点击视频下方立即咨询
老师一对一详细解答
发送资料哟",https://www.douyin.com/share/video/7539983578495552810/?mid=7539983499936140042,用中国护士证【换】德国护士证，是我中专护士毕业后最大的底气，只要你有国内护士证，也可以像我一样！,是,
439,米娅抖音,2025-08-19,,夜班,中国护士证还有多少隐,口播,中国护士证 还有多少隐藏价值 我中专护士 把国内护士证 换成了德国护士证 虽然只是中专 没有继续提升学历,C_共情痛点,40,218,61930,14.23,1.72,213,17,57,,0.34,0.09,B,"P11,P20,P22,P28",FALSE,TRUE,"中国护士证
还有多少隐藏价值
我中专护士
把国内护士证
换成了德国护士证
虽然只是中专
没有继续提升学历
现在每月到手2到3个w
夜班是自愿的
不想上就可以申请不上
带薪年假30天
大病小病都不用花钱
孩子上学也是免费的
生活里没有未知风险的压力
平时没有考试检查
没有护理部的压迫
没有护士长的PUA
工作只是工作
更多的还是要去体验生活
这也是绝大多数护士伙伴
不知道的隐藏价值
那就是可以用中国护士证
直接办理换证
换成德国护士证
如果你也是护士
换证具体条件流程
欢迎视频下方立即咨询
找我发送资料",https://www.douyin.com/share/video/7539983584254315818/?mid=7539983444068076339,中国护士证转换德国护士证，看看你符合条件吗？,是,
440,米娅抖音,2025-08-19,,休假病假,全科室一起请假只剩两,口播,全科室一起请假 只剩两个护士 我们护士长直接原地爆炸 后来我到德国当护士 才发现 这里夜班和国内大不同 然后我才知道,D_冲突事件,67,359,6735,25.33,1.82,20,2,11,,0.3,0.16,D,,FALSE,TRUE,"全科室一起请假
只剩两个护士
我们护士长直接原地爆炸
后来我到德国当护士
才发现
这里夜班和国内大不同
然后我才知道
原来夜班
也是会被护士抢着上的
光是夜班费补贴就有40多欧
而且每上完10个夜班
还会额外多一天年假
我在心内科住满了
也就只有28个病人
夜班至少有两个正式护士
在没有特殊的情况下
我们不用每一小时
两小时的去巡视
病人
能好好睡觉才是第一位的
所以我们最多巡视三趟
剩下的时间就是追剧唠嗑
聊八卦了
我们科室有厨房
没事还会做点夜宵
也没有护理部查房
没有医院监控
比较自由人性化
德村护士夜班有独特的安排
我们科室
有三个专职的夜班护士
他们只上夜班
我们其他人上夜班都是靠抢
靠捡漏
下夜班一般至少连休3天
护士们经常大上大休
一次性上5个夜班
连休个五六天
能做到自由选择
想上就上
不想上就不上
只是因为
我把国内护士证
换成了德国护士证
如果你也有护士证
欢迎来咨询我换证流程条件
发你详细资料",https://www.douyin.com/share/video/7540130831210171691/?mid=7540130731758996276,中国护士证的用处，大大亮眼！用中国护士证【换】德国护士证，实现假期自由~,是,
441,米娅抖音,2025-08-19,,休假病假,全科室一起请假只剩两,口播,全科室一起请假 只剩两个护士 我们护士长直接原地爆炸 我是中专学历的护士证 把它换成德国护士证后 在心内科做护士,C_共情痛点,75,399,1486,23.47,1.02,5,0,2,,0.34,0.13,D,"P11,P22",FALSE,TRUE,"全科室一起请假
只剩两个护士
我们护士长直接原地爆炸
我是中专学历的护士证
把它换成德国护士证后
在心内科做护士
我们科室最多收28个病人
固定护士却有21个
最近呀
十多个护士全都生病了
剩下的不是怀孕
就是在休年假
科室只
剩我和同事两个人了
护士长也没辙
因为护士生病
请假是一定要批的
甚至不用跟护士长说
直接打电话到科室就行了
医院不会因为科室缺人
把休年假的护士叫回来上班
只能医院自己解决
有病床不收病人
或者去找兼职护士
他们觉得
如果带病还坚持工作
是对自己身体的不负责
也是对病人的生命健康
不负责
护士生病就要立马休息
工资照发
这次我们科白班组
就只剩两个护士了
直接给护士长整破防了
后来没办法
坐上了10张病床
再找了3个兼职护士
5个人最多收18个病人
护士假期多
每年有30天的带薪年假
如果再上点夜班
假期就更多了
还不用补休
所以
如果遇到大批护士休假
只能锁病床找兼职了
其实只要你有国内护士证
会有更多机会
换证的条件流程
也欢迎点击视频下方
立即咨询
老师给你一对一详细解答
发送资料",https://www.douyin.com/share/video/7540207686009294134/?mid=7540207628220205859,中国护士证的用处，大大亮眼！用中国护士证【换】德国护士证，实现假期自由~,是,
442,米娅抖音,2025-08-19,,休假病假,全科室一起请假只剩两,口播,全科室一起请假 只剩两个护士 我们护士长直接原地爆炸 后来我到德国当护士 才发现 这里夜班和国内大不同 然后我才知道,D_冲突事件,72,359,720,22.19,0.84,2,2,1,,0.28,0.14,D,,FALSE,TRUE,"全科室一起请假
只剩两个护士
我们护士长直接原地爆炸
后来我到德国当护士
才发现
这里夜班和国内大不同
然后我才知道
原来夜班
也是会被护士抢着上的
光是夜班费补贴就有40多欧
而且每上完10个夜班
还会额外多一天年假
我在心内科住满了
也就只有28个病人
夜班至少有两个正式护士
在没有特殊的情况下
我们不用每一小时
两小时的去巡视
病人
能好好睡觉才是第一位的
所以我们最多巡视三趟
剩下的时间就是追剧唠嗑
聊八卦了
我们科室有厨房
没事还会做点夜宵
也没有护理部查房
没有医院监控
比较自由人性化
德村护士夜班有独特的安排
我们科室
有三个专职的夜班护士
他们只上夜班
我们其他人上夜班都是靠抢
靠捡漏
下夜班一般至少连休3天
护士们经常大上大休
一次性上5个夜班
连休个五六天
能做到自由选择
想上就上
不想上就不上
只是因为
我把国内护士证
换成了德国护士证
如果你也有护士证
欢迎来咨询我换证流程条件
发你详细资料",https://www.douyin.com/share/video/7540146363401653531/?mid=7540146375846071067,中国护士证的用处，大大亮眼！用中国护士证【换】德国护士证，实现假期自由~,是,
443,米娅抖音,2025-08-19,,夜班,夜班很多时候都会被抢,口播,中国护士证 转换德国护士证后 我才知道 夜班很多时候都会被抢着上 然后我才知道 原来 夜班也是会被护士抢着上的,其他,66,342,412,19.76,0.72,0,0,0,,,,D,,FALSE,TRUE,"中国护士证
转换德国护士证后
我才知道
夜班很多时候都会被抢着上
然后我才知道
原来
夜班也是会被护士抢着上的
光是夜班费补贴就有40多欧
而且每上完10个夜班
还会额外多一天年假
我在心内科住满了
也就只有28个病人
夜班至少有两个正式护士
在没有特殊的情况下
我们不用每一小时
两小时的去巡视
病人
能好好睡觉才是第一位的
所以我们最多巡视三趟
剩下的时间就是追剧唠嗑
聊八卦了
我们科室有厨房
没事还会做点夜宵
也没有护理部查房
没有医院监控
比较自由人性化
德村护士夜班有独特的安排
我们科室
有三个专职的夜班护士
她们只上夜班
我们其他人上夜班都是靠抢
靠捡漏
下夜班一般至少连休3天
护士们经常大上大休
一次性上5个夜班
连休个五六天
能做到自由选择
想上就上
不想上就不上
只是因为
我把国内护士证
换成了德国护士证
如果你也有护士证
欢迎来咨询我换证流程条件
发你详细资料",https://www.douyin.com/share/video/7540130826747514175/?mid=7540130807122316051,大专护士，学历不够？用中国护士证【换】德国护士证，含金量高，同时解决学历低的问题！,是,
444,米娅抖音,2025-08-19,,夜班,夜班很多时候都会被抢,口播,国护士证转换德国护士证后 我才知道 夜班很多时候都会被抢着上 换了德国护士证 后工作自由福利多 隐藏价值超乎想象,其他,56,297,10700,21.19,1.43,28,0,23,,0.26,0.21,C,"P11,P20,P22,P28",FALSE,TRUE,"国护士证转换德国护士证后
我才知道
夜班很多时候都会被抢着上
换了德国护士证
后工作自由福利多
隐藏价值超乎想象
我在国内是中专护士毕业
拿到护士证后
把它换成了德国护士证
现在
每月到手有2万多人民币
想上什么班可以自己决定
夜班是自愿的
不想上就可以申请不上
下夜班
连续三天还是连休30天
也是可以自己说了算
没有考试检查
没有护理部的压迫
更没有护士长的PUR
带薪年假30天
累计上满10个夜班
还会额外再多一天年假
大病小病都是免费治的
上学也是免费的
甚至爱人跟孩子
也可以享受到
这样的隐藏福利
而这些隐藏价值
不是因为别的
只是因为
我把国内的护士证
换成了德国护士证
不用重新读书
也不用参加德国护士证考试
护士证换证的流程资料清单
点击视频下方立即咨询老师
给你发送",https://www.douyin.com/share/video/7540130840005643559/?mid=7540130848683641639,中国护士证的用处，大大亮眼！用中国护士证【换】德国护士证，实现假期自由~,是,
